Date,Amount,Transaction Id,Transaction type,Transaction details,Balance*
31-May-17,$324.43,0,Test,Test,$840.89
31-May-17,$500.00,0,Test,Test,$516.46
31-May-17,-$8.10,0,Test,Test,$986.43
31-May-17,-$2.50,0,Test,Test,"$1,002.53"
30-May-17,-$11.00,0,Test,Test,$29.46
30-May-17,-$13.00,0,Test,Test,$16.46
30-May-17,-$8.50,0,Test,Test,$49.71
30-May-17,-$3.60,0,Test,Test,$58.21
30-May-17,-$9.25,0,Test,Test,$40.46
26-May-17,-$20.00,0,Test,Test,$94.81
26-May-17,-$20.00,0,Test,Test,$114.81
26-May-17,-$2.00,0,Test,Test,$143.96
29-May-17,-$4.00,0,Test,Test,$61.81
26-May-17,-$29.00,0,Test,Test,$65.81
26-May-17,-$3.60,0,Test,Test,$140.36
25-May-17,-$3.30,0,Test,Test,$163.41
26-May-17,-$5.55,0,Test,Test,$134.81
25-May-17,-$9.90,0,Test,Test,$145.96
25-May-17,-$3.95,0,Test,Test,$155.86
25-May-17,-$3.60,0,Test,Test,$159.81
24-May-17,-$3.70,0,Test,Test,$178.46
25-May-17,-$3.25,0,Test,Test,$166.71
24-May-17,-$8.50,0,Test,Test,$169.96
23-May-17,-$14.40,0,Test,Test,$207.96
23-May-17,-$5.00,0,Test,Test,$222.36
23-May-17,$170.00,0,Test,Test,$231.86
23-May-17,-$4.50,0,Test,Test,$227.36
22-May-17,-$35.00,0,Test,Test,$61.86
22-May-17,-$9.35,0,Test,Test,$110.86
22-May-17,-$3.50,0,Test,Test,$124.21
22-May-17,$35.00,0,Test,Test,$127.71
23-May-17,-$25.80,0,Test,Test,$182.16
22-May-17,-$14.00,0,Test,Test,$96.86
22-May-17,-$4.00,0,Test,Test,$120.21
19-May-17,-$40.00,0,Test,Test,$92.71
19-May-17,-$9.00,0,Test,Test,$149.96
19-May-17,-$6.10,0,Test,Test,$167.46
19-May-17,-$2.00,0,Test,Test,$173.56
19-May-17,-$17.25,0,Test,Test,$132.71
19-May-17,-$8.50,0,Test,Test,$158.96
18-May-17,-$15.50,0,Test,Test,$175.56
18-May-17,-$5.60,0,Test,Test,$204.06
18-May-17,$40.00,0,Test,Test,$209.66
18-May-17,-$6.20,0,Test,Test,$197.86
17-May-17,-$500.00,0,Test,Test,$169.66
17-May-17,-$220.00,0,Test,Test,$669.66
17-May-17,-$168.73,0,Test,Test,$889.66
17-May-17,-$6.00,0,Test,Test,"$1,073.69"
17-May-17,-$3.60,0,Test,Test,"$1,079.69"
17-May-17,$170.00,0,Test,Test,"$1,083.29"
17-May-17,$220.00,0,Test,Test,$913.29
17-May-17,$668.73,0,Test,Test,$693.29
18-May-17,-$6.80,0,Test,Test,$191.06
17-May-17,-$15.30,0,Test,Test,"$1,058.39"
16-May-17,-$35.00,0,Test,Test,$24.56
16-May-17,-$20.00,0,Test,Test,$59.56
16-May-17,$55.00,0,Test,Test,$136.91
16-May-17,-$16.50,0,Test,Test,$79.56
16-May-17,-$5.00,0,Test,Test,$127.71
16-May-17,-$4.20,0,Test,Test,$132.71
15-May-17,-$20.00,0,Test,Test,$81.91
15-May-17,-$2.00,0,Test,Test,$101.91
15-May-17,$5.00,0,Test,Test,$103.91
16-May-17,-$9.95,0,Test,Test,$111.06
16-May-17,-$6.70,0,Test,Test,$121.01
16-May-17,-$15.00,0,Test,Test,$96.06
12-May-17,-$6.00,0,Test,Test,$119.81
12-May-17,-$4.99,0,Test,Test,$131.71
12-May-17,-$8.00,0,Test,Test,$111.81
12-May-17,-$5.90,0,Test,Test,$125.81
12-May-17,-$4.50,0,Test,Test,$136.70
11-May-17,-$35.00,0,Test,Test,$141.20
11-May-17,-$14.00,0,Test,Test,$176.20
11-May-17,$35.00,0,Test,Test,$198.70
12-May-17,-$12.90,0,Test,Test,$98.91
11-May-17,-$8.50,0,Test,Test,$190.20
10-May-17,-$6.50,0,Test,Test,$171.20
10-May-17,$150.00,0,Test,Test,$177.70
9-May-17,-$15.50,0,Test,Test,$27.70
9-May-17,-$3.70,0,Test,Test,$66.00
10-May-17,-$7.50,0,Test,Test,$163.70
9-May-17,-$8.50,0,Test,Test,$53.50
8-May-17,-$4.50,0,Test,Test,$69.70
9-May-17,-$10.30,0,Test,Test,$43.20
9-May-17,-$4.00,0,Test,Test,$62.00
5-May-17,-$7.40,0,Test,Test,$101.70
8-May-17,-$4.00,0,Test,Test,$74.20
5-May-17,-$13.00,0,Test,Test,$78.20
5-May-17,-$10.50,0,Test,Test,$91.20
4-May-17,-$500.00,0,Test,Test,$117.10
4-May-17,-$177.36,0,Test,Test,$617.10
4-May-17,-$40.00,0,Test,Test,$794.46
4-May-17,-$35.00,0,Test,Test,$834.46
4-May-17,-$2.50,0,Test,Test,$886.66
4-May-17,$35.00,0,Test,Test,$889.16
4-May-17,$677.36,0,Test,Test,$854.16
5-May-17,-$4.00,0,Test,Test,$109.10
5-May-17,-$4.00,0,Test,Test,$113.10
4-May-17,-$4.20,0,Test,Test,$882.46
3-May-17,-$11.50,0,Test,Test,$176.80
3-May-17,-$5.00,0,Test,Test,$194.25
3-May-17,-$3.70,0,Test,Test,$199.25
3-May-17,$170.00,0,Test,Test,$202.95
4-May-17,-$13.00,0,Test,Test,$869.46
2-May-17,-$15.00,0,Test,Test,$32.95
2-May-17,-$11.00,0,Test,Test,$73.65
3-May-17,-$5.95,0,Test,Test,$188.30
2-May-17,-$14.00,0,Test,Test,$47.95
2-May-17,-$7.00,0,Test,Test,$84.65
1-May-17,-$8.00,0,Test,Test,$91.65
2-May-17,-$11.70,0,Test,Test,$61.95
1-May-17,-$5.00,0,Test,Test,$99.65
28-Apr-17,-$35.00,0,Test,Test,$104.65
28-Apr-17,-$4.00,0,Test,Test,$139.65
28-Apr-17,-$3.80,0,Test,Test,$143.65
28-Apr-17,$35.13,0,Test,Test,$147.45
27-Apr-17,-$15.50,0,Test,Test,$112.32
27-Apr-17,-$13.50,0,Test,Test,$127.82
27-Apr-17,-$8.48,0,Test,Test,$141.32
27-Apr-17,-$4.40,0,Test,Test,$149.80
27-Apr-17,-$3.70,0,Test,Test,$154.20
27-Apr-17,-$3.60,0,Test,Test,$157.90
26-Apr-17,-$28.50,0,Test,Test,$161.50
26-Apr-17,$190.00,0,Test,Test,$212.15
26-Apr-17,-$14.45,0,Test,Test,$190.00
24-Apr-17,-$27.16,0,Test,Test,$22.15
24-Apr-17,-$20.94,0,Test,Test,$49.31
24-Apr-17,$20.00,0,Test,Test,$120.50
26-Apr-17,-$7.70,0,Test,Test,$204.45
24-Apr-17,-$12.00,0,Test,Test,$85.55
24-Apr-17,-$15.30,0,Test,Test,$70.25
24-Apr-17,-$11.95,0,Test,Test,$97.55
24-Apr-17,-$7.00,0,Test,Test,$109.50
24-Apr-17,-$4.00,0,Test,Test,$116.50
21-Apr-17,-$35.00,0,Test,Test,$100.50
21-Apr-17,$35.00,0,Test,Test,$161.00
21-Apr-17,-$15.50,0,Test,Test,$135.50
21-Apr-17,-$10.00,0,Test,Test,$151.00
20-Apr-17,-$40.00,0,Test,Test,$246.00
20-Apr-17,-$4.00,0,Test,Test,$286.00
20-Apr-17,-$120.00,0,Test,Test,$126.00
20-Apr-17,-$4.00,0,Test,Test,$290.00
19-Apr-17,-$500.00,0,Test,Test,$294.00
19-Apr-17,-$209.58,0,Test,Test,$794.00
19-Apr-17,-$116.90,0,Test,Test,"$1,003.58"
19-Apr-17,-$31.45,0,Test,Test,"$1,120.48"
19-Apr-17,-$20.00,0,Test,Test,"$1,151.93"
19-Apr-17,-$13.40,0,Test,Test,"$1,171.93"
19-Apr-17,-$0.05,0,Test,Test,"$1,185.33"
19-Apr-17,$0.05,0,Test,Test,"$1,185.38"
19-Apr-17,$170.00,0,Test,Test,"$1,185.33"
19-Apr-17,$829.58,0,Test,Test,"$1,015.33"
18-Apr-17,$68.15,0,Test,Test,$203.15
18-Apr-17,-$13.00,0,Test,Test,$185.75
18-Apr-17,-$4.40,0,Test,Test,$198.75
13-Apr-17,-$20.00,0,Test,Test,$135.00
13-Apr-17,-$15.00,0,Test,Test,$155.00
12-Apr-17,-$8.00,0,Test,Test,$186.70
11-Apr-17,-$8.90,0,Test,Test,$218.40
11-Apr-17,-$4.12,0,Test,Test,$235.30
11-Apr-17,$170.00,0,Test,Test,$239.42
12-Apr-17,-$16.70,0,Test,Test,$170.00
11-Apr-17,-$8.00,0,Test,Test,$227.30
10-Apr-17,-$35.00,0,Test,Test,$69.42
10-Apr-17,-$18.00,0,Test,Test,$104.42
10-Apr-17,-$10.00,0,Test,Test,$122.42
10-Apr-17,-$8.80,0,Test,Test,$132.42
10-Apr-17,-$5.39,0,Test,Test,$141.22
10-Apr-17,-$4.50,0,Test,Test,$146.61
10-Apr-17,$7.50,0,Test,Test,$154.90
10-Apr-17,$35.00,0,Test,Test,$147.40
11-Apr-17,-$23.70,0,Test,Test,$194.70
10-Apr-17,-$3.79,0,Test,Test,$151.11
7-Apr-17,-$10.00,0,Test,Test,$125.30
7-Apr-17,-$3.60,0,Test,Test,$135.30
7-Apr-17,-$3.50,0,Test,Test,$138.90
7-Apr-17,-$12.90,0,Test,Test,$112.40
6-Apr-17,-$150.00,0,Test,Test,$142.40
5-Apr-17,-$500.00,0,Test,Test,$292.40
5-Apr-17,-$20.00,0,Test,Test,$792.40
5-Apr-17,-$3.80,0,Test,Test,$812.40
5-Apr-17,-$3.80,0,Test,Test,$816.20
5-Apr-17,$150.00,0,Test,Test,$820.00
5-Apr-17,$170.00,0,Test,Test,$670.00
5-Apr-17,$500.00,0,Test,Test,$500.00
3-Apr-17,-$8.62,0,Test,Test,$73.80
3-Apr-17,-$65.00,0,Test,Test,$0.00
3-Apr-17,-$8.80,0,Test,Test,$65.00
31-Mar-17,-$150.00,0,Test,Test,$82.42
31-Mar-17,$35.00,0,Test,Test,$236.82
31-Mar-17,$100.00,0,Test,Test,$201.82
31-Mar-17,-$4.40,0,Test,Test,$232.42
30-Mar-17,-$12.00,0,Test,Test,$101.82
30-Mar-17,-$4.50,0,Test,Test,$124.32
30-Mar-17,-$5.50,0,Test,Test,$113.82
30-Mar-17,-$5.00,0,Test,Test,$119.32
30-Mar-17,-$3.00,0,Test,Test,$128.82
29-Mar-17,-$20.00,0,Test,Test,$131.82
29-Mar-17,-$20.00,0,Test,Test,$151.82
29-Mar-17,-$10.30,0,Test,Test,$171.82
29-Mar-17,-$7.40,0,Test,Test,$182.12
29-Mar-17,$19.52,0,Test,Test,$189.52
28-Mar-17,-$19.52,0,Test,Test,$170.00
28-Mar-17,$170.00,0,Test,Test,$199.52
28-Mar-17,-$10.00,0,Test,Test,$189.52
27-Mar-17,-$35.00,0,Test,Test,$29.52
27-Mar-17,-$7.90,0,Test,Test,$153.26
27-Mar-17,$35.00,0,Test,Test,$161.16
27-Mar-17,-$30.95,0,Test,Test,$64.52
27-Mar-17,-$13.41,0,Test,Test,$139.85
27-Mar-17,-$25.48,0,Test,Test,$95.47
27-Mar-17,-$18.90,0,Test,Test,$120.95
24-Mar-17,-$25.00,0,Test,Test,$126.16
24-Mar-17,-$7.60,0,Test,Test,$151.16
24-Mar-17,$30.00,0,Test,Test,$158.76
23-Mar-17,-$15.00,0,Test,Test,$128.76
23-Mar-17,-$12.00,0,Test,Test,$143.76
23-Mar-17,-$3.00,0,Test,Test,$155.76
22-Mar-17,-$10.90,0,Test,Test,$183.76
22-Mar-17,-$0.44,0,Test,Test,$200.16
22-Mar-17,$0.10,0,Test,Test,$200.60
22-Mar-17,$170.00,0,Test,Test,$200.50
22-Mar-17,-$25.00,0,Test,Test,$158.76
22-Mar-17,-$5.50,0,Test,Test,$194.66
21-Mar-17,-$54.11,0,Test,Test,$30.50
21-Mar-17,-$4.50,0,Test,Test,$99.51
21-Mar-17,-$3.50,0,Test,Test,$104.01
21-Mar-17,$30.00,0,Test,Test,$107.51
21-Mar-17,-$5.00,0,Test,Test,$94.51
20-Mar-17,-$65.00,0,Test,Test,$77.51
20-Mar-17,-$13.90,0,Test,Test,$142.51
20-Mar-17,-$3.60,0,Test,Test,$179.01
20-Mar-17,$65.00,0,Test,Test,$182.61
21-Mar-17,-$9.90,0,Test,Test,$84.61
20-Mar-17,-$11.00,0,Test,Test,$156.41
20-Mar-17,-$8.00,0,Test,Test,$167.41
20-Mar-17,-$3.60,0,Test,Test,$175.41
17-Mar-17,-$4.20,0,Test,Test,$122.61
17-Mar-17,-$5.00,0,Test,Test,$117.61
16-Mar-17,-$13.90,0,Test,Test,$126.81
16-Mar-17,-$4.20,0,Test,Test,$150.41
16-Mar-17,-$5.00,0,Test,Test,$140.71
16-Mar-17,-$4.70,0,Test,Test,$145.71
15-Mar-17,-$15.90,0,Test,Test,$154.61
15-Mar-17,-$8.99,0,Test,Test,$170.51
15-Mar-17,$170.00,0,Test,Test,$196.90
15-Mar-17,-$6.00,0,Test,Test,$186.40
15-Mar-17,-$4.50,0,Test,Test,$192.40
14-Mar-17,-$60.00,0,Test,Test,$26.90
14-Mar-17,-$2.50,0,Test,Test,$86.90
15-Mar-17,-$6.90,0,Test,Test,$179.50
13-Mar-17,-$37.65,0,Test,Test,$89.40
13-Mar-17,-$30.00,0,Test,Test,$127.05
13-Mar-17,$35.00,0,Test,Test,$211.10
13-Mar-17,$60.00,0,Test,Test,$176.10
13-Mar-17,-$28.00,0,Test,Test,$157.05
13-Mar-17,-$26.05,0,Test,Test,$185.05
10-Mar-17,-$10.80,0,Test,Test,$116.10
10-Mar-17,-$8.80,0,Test,Test,$126.90
9-Mar-17,-$6.50,0,Test,Test,$159.00
9-Mar-17,-$14.50,0,Test,Test,$135.70
9-Mar-17,-$8.80,0,Test,Test,$150.20
8-Mar-17,-$25.89,0,Test,Test,$165.50
8-Mar-17,-$4.50,0,Test,Test,$191.39
8-Mar-17,$25.89,0,Test,Test,$195.89
8-Mar-17,$170.00,0,Test,Test,$170.00
7-Mar-17,-$14.60,0,Test,Test,$20.00
7-Mar-17,-$12.76,0,Test,Test,$34.60
7-Mar-17,-$3.80,0,Test,Test,$52.40
7-Mar-17,-$5.04,0,Test,Test,$47.36
6-Mar-17,-$40.00,0,Test,Test,$56.20
7-Mar-17,-$20.00,0,Test,Test,$0.00
3-Mar-17,-$14.00,0,Test,Test,$96.20
3-Mar-17,-$3.50,0,Test,Test,$110.20
2-Mar-17,-$5.45,0,Test,Test,$113.70
2-Mar-17,-$3.70,0,Test,Test,$119.15
2-Mar-17,-$3.50,0,Test,Test,$122.85
1-Mar-17,-$18.90,0,Test,Test,$158.84
1-Mar-17,-$6.50,0,Test,Test,$194.84
1-Mar-17,-$3.70,0,Test,Test,$205.34
1-Mar-17,-$32.49,0,Test,Test,$126.35
1-Mar-17,-$4.00,0,Test,Test,$201.34
28-Feb-17,-$13.90,0,Test,Test,$239.06
28-Feb-17,-$8.80,0,Test,Test,$271.86
28-Feb-17,-$6.28,0,Test,Test,$288.96
28-Feb-17,$30.00,0,Test,Test,$309.33
28-Feb-17,$170.22,0,Test,Test,$279.33
1-Mar-17,-$17.10,0,Test,Test,$177.74
28-Feb-17,-$30.02,0,Test,Test,$209.04
28-Feb-17,-$8.30,0,Test,Test,$280.66
28-Feb-17,-$4.99,0,Test,Test,$295.24
28-Feb-17,-$3.60,0,Test,Test,$304.73
28-Feb-17,-$4.50,0,Test,Test,$300.23
28-Feb-17,-$1.00,0,Test,Test,$308.33
28-Feb-17,-$8.90,0,Test,Test,$262.96
24-Feb-17,-$13.60,0,Test,Test,$141.10
28-Feb-17,-$10.00,0,Test,Test,$252.96
24-Feb-17,-$11.30,0,Test,Test,$154.70
23-Feb-17,"-$1,000.00",0,Test,Test,$166.00
23-Feb-17,-$220.00,0,Test,Test,"$1,166.00"
23-Feb-17,-$70.00,0,Test,Test,"$1,386.00"
23-Feb-17,$70.00,0,Test,Test,"$1,456.00"
23-Feb-17,$220.00,0,Test,Test,"$1,386.00"
23-Feb-17,"$1,030.00",0,Test,Test,"$1,166.00"
24-Feb-17,-$31.99,0,Test,Test,$109.11
22-Feb-17,-$20.00,0,Test,Test,$136.00
22-Feb-17,-$14.00,0,Test,Test,$156.00
22-Feb-17,$170.00,0,Test,Test,$170.00
21-Feb-17,-$61.85,0,Test,Test,$0.00
21-Feb-17,-$2.50,0,Test,Test,$84.25
21-Feb-17,$35.00,0,Test,Test,$86.75
20-Feb-17,-$50.00,0,Test,Test,$51.75
20-Feb-17,$30.00,0,Test,Test,$101.75
21-Feb-17,-$9.40,0,Test,Test,$74.85
21-Feb-17,-$13.00,0,Test,Test,$61.85
17-Feb-17,-$11.50,0,Test,Test,$71.75
17-Feb-17,-$4.35,0,Test,Test,$83.25
16-Feb-17,-$20.00,0,Test,Test,$117.50
16-Feb-17,-$4.50,0,Test,Test,$137.50
16-Feb-17,-$29.90,0,Test,Test,$87.60
15-Feb-17,-$46.72,0,Test,Test,$142.00
15-Feb-17,-$14.50,0,Test,Test,$207.72
15-Feb-17,-$10.00,0,Test,Test,$222.22
15-Feb-17,-$3.50,0,Test,Test,$232.22
15-Feb-17,$35.00,0,Test,Test,$235.72
15-Feb-17,$170.00,0,Test,Test,$200.72
14-Feb-17,-$32.10,0,Test,Test,$30.72
14-Feb-17,-$15.80,0,Test,Test,$62.82
15-Feb-17,-$19.00,0,Test,Test,$188.72
14-Feb-17,-$8.00,0,Test,Test,$78.62
14-Feb-17,-$4.50,0,Test,Test,$86.62
13-Feb-17,-$27.19,0,Test,Test,$91.12
13-Feb-17,-$12.90,0,Test,Test,$118.31
10-Feb-17,-$10.00,0,Test,Test,$147.71
10-Feb-17,-$7.95,0,Test,Test,$157.71
10-Feb-17,$30.00,0,Test,Test,$172.66
10-Feb-17,-$7.00,0,Test,Test,$165.66
9-Feb-17,-$200.00,0,Test,Test,$142.66
9-Feb-17,-$50.00,0,Test,Test,$342.66
9-Feb-17,-$14.30,0,Test,Test,$392.66
9-Feb-17,-$4.50,0,Test,Test,$406.96
9-Feb-17,$50.00,0,Test,Test,$411.46
9-Feb-17,$200.00,0,Test,Test,$361.46
10-Feb-17,-$16.50,0,Test,Test,$131.21
8-Feb-17,-$200.00,0,Test,Test,$161.46
8-Feb-17,-$154.63,0,Test,Test,$361.46
8-Feb-17,-$115.65,0,Test,Test,$516.09
8-Feb-17,-$60.00,0,Test,Test,$631.74
8-Feb-17,-$25.04,0,Test,Test,$691.74
8-Feb-17,-$6.50,0,Test,Test,$731.73
8-Feb-17,-$6.50,0,Test,Test,$738.23
8-Feb-17,$35.00,0,Test,Test,$751.00
8-Feb-17,$154.63,0,Test,Test,$716.00
8-Feb-17,$160.00,0,Test,Test,$561.37
8-Feb-17,$170.00,0,Test,Test,$401.37
8-Feb-17,$200.00,0,Test,Test,$231.37
8-Feb-17,-$14.95,0,Test,Test,$716.78
8-Feb-17,-$6.27,0,Test,Test,$744.73
7-Feb-17,-$11.00,0,Test,Test,$31.37
6-Feb-17,-$14.40,0,Test,Test,$74.74
6-Feb-17,-$4.50,0,Test,Test,$96.64
6-Feb-17,$30.00,0,Test,Test,$101.14
6-Feb-17,-$7.50,0,Test,Test,$89.14
7-Feb-17,-$7.65,0,Test,Test,$42.37
3-Feb-17,-$20.00,0,Test,Test,$71.14
3-Feb-17,-$10.10,0,Test,Test,$91.14
3-Feb-17,-$3.70,0,Test,Test,$101.24
3-Feb-17,-$2.85,0,Test,Test,$104.94
3-Feb-17,-$2.00,0,Test,Test,$107.79
6-Feb-17,-$24.72,0,Test,Test,$50.02
2-Feb-17,-$11.80,0,Test,Test,$109.79
2-Feb-17,-$7.95,0,Test,Test,$130.39
2-Feb-17,-$7.25,0,Test,Test,$138.34
2-Feb-17,-$6.95,0,Test,Test,$145.59
2-Feb-17,-$3.60,0,Test,Test,$152.54
2-Feb-17,-$8.80,0,Test,Test,$121.59
1-Feb-17,-$11.30,0,Test,Test,$180.86
1-Feb-17,-$3.60,0,Test,Test,$192.16
31-Jan-17,-$35.00,0,Test,Test,$195.76
31-Jan-17,-$12.00,0,Test,Test,$230.76
31-Jan-17,-$11.60,0,Test,Test,$242.76
31-Jan-17,-$7.40,0,Test,Test,$254.36
31-Jan-17,-$3.90,0,Test,Test,$261.76
31-Jan-17,$195.00,0,Test,Test,$265.66
1-Feb-17,-$24.72,0,Test,Test,$156.14
30-Jan-17,-$100.00,0,Test,Test,$70.66
30-Jan-17,-$15.50,0,Test,Test,$205.76
30-Jan-17,-$9.50,0,Test,Test,$221.26
30-Jan-17,-$3.80,0,Test,Test,$254.01
30-Jan-17,-$2.50,0,Test,Test,$257.81
30-Jan-17,$30.00,0,Test,Test,$260.31
30-Jan-17,$100.00,0,Test,Test,$230.31
30-Jan-17,-$35.10,0,Test,Test,$170.66
30-Jan-17,-$9.05,0,Test,Test,$230.76
30-Jan-17,-$8.50,0,Test,Test,$239.81
30-Jan-17,-$5.70,0,Test,Test,$248.31
27-Jan-17,-$30.95,0,Test,Test,$130.31
27-Jan-17,-$2.85,0,Test,Test,$164.26
27-Jan-17,-$3.00,0,Test,Test,$161.26
25-Jan-17,-$200.00,0,Test,Test,$167.11
25-Jan-17,-$135.32,0,Test,Test,$367.11
25-Jan-17,-$11.50,0,Test,Test,$534.08
25-Jan-17,-$10.10,0,Test,Test,$545.58
25-Jan-17,-$4.70,0,Test,Test,$555.68
25-Jan-17,$170.00,0,Test,Test,$560.38
25-Jan-17,$335.32,0,Test,Test,$390.38
25-Jan-17,-$15.95,0,Test,Test,$502.43
24-Jan-17,-$35.00,0,Test,Test,$55.06
24-Jan-17,-$0.80,0,Test,Test,$93.56
24-Jan-17,$35.00,0,Test,Test,$94.36
25-Jan-17,-$15.70,0,Test,Test,$518.38
23-Jan-17,-$4.50,0,Test,Test,$89.25
23-Jan-17,-$15.89,0,Test,Test,$59.36
24-Jan-17,-$3.50,0,Test,Test,$90.06
23-Jan-17,-$14.00,0,Test,Test,$75.25
20-Jan-17,-$10.60,0,Test,Test,$93.75
20-Jan-17,-$6.00,0,Test,Test,$104.35
20-Jan-17,-$2.50,0,Test,Test,$113.34
20-Jan-17,-$2.99,0,Test,Test,$110.35
19-Jan-17,-$13.90,0,Test,Test,$115.84
19-Jan-17,-$4.70,0,Test,Test,$142.75
19-Jan-17,-$3.70,0,Test,Test,$147.45
19-Jan-17,-$6.81,0,Test,Test,$129.74
19-Jan-17,-$6.20,0,Test,Test,$136.55
18-Jan-17,-$27.75,0,Test,Test,$181.65
18-Jan-17,-$11.10,0,Test,Test,$209.40
18-Jan-17,-$9.95,0,Test,Test,$220.50
18-Jan-17,-$2.70,0,Test,Test,$239.50
18-Jan-17,$30.00,0,Test,Test,$242.20
18-Jan-17,$170.00,0,Test,Test,$212.20
17-Jan-17,-$21.60,0,Test,Test,$42.20
18-Jan-17,-$30.50,0,Test,Test,$151.15
18-Jan-17,-$9.05,0,Test,Test,$230.45
16-Jan-17,-$340.00,0,Test,Test,$63.80
16-Jan-17,$30.00,0,Test,Test,$456.05
16-Jan-17,$300.00,0,Test,Test,$426.05
16-Jan-17,-$20.95,0,Test,Test,$432.10
13-Jan-17,-$12.40,0,Test,Test,$126.05
13-Jan-17,-$7.50,0,Test,Test,$138.45
16-Jan-17,-$28.30,0,Test,Test,$403.80
16-Jan-17,-$3.00,0,Test,Test,$453.05
12-Jan-17,-$9.30,0,Test,Test,$172.91
11-Jan-17,-$15.00,0,Test,Test,$182.21
11-Jan-17,-$3.80,0,Test,Test,$209.11
11-Jan-17,$140.00,0,Test,Test,$212.91
12-Jan-17,-$26.96,0,Test,Test,$145.95
11-Jan-17,-$11.90,0,Test,Test,$197.21
10-Jan-17,-$9.80,0,Test,Test,$72.91
10-Jan-17,-$4.20,0,Test,Test,$82.71
10-Jan-17,$30.00,0,Test,Test,$86.91
10-Jan-17,$30.00,0,Test,Test,$56.91
9-Jan-17,-$20.00,0,Test,Test,$61.91
9-Jan-17,-$13.40,0,Test,Test,$98.71
9-Jan-17,-$12.00,0,Test,Test,$112.11
9-Jan-17,-$4.20,0,Test,Test,$124.11
9-Jan-17,-$2.00,0,Test,Test,$128.31
9-Jan-17,-$35.00,0,Test,Test,$26.91
6-Jan-17,-$20.00,0,Test,Test,$130.31
6-Jan-17,$35.00,0,Test,Test,$178.51
9-Jan-17,-$16.80,0,Test,Test,$81.91
6-Jan-17,-$20.00,0,Test,Test,$150.31
6-Jan-17,-$8.20,0,Test,Test,$170.31
4-Jan-17,-$34.30,0,Test,Test,$191.01
4-Jan-17,-$28.30,0,Test,Test,$225.31
4-Jan-17,$15.07,0,Test,Test,$297.59
4-Jan-17,$160.00,0,Test,Test,$282.52
5-Jan-17,-$29.20,0,Test,Test,$143.51
5-Jan-17,-$18.30,0,Test,Test,$172.71
4-Jan-17,-$17.98,0,Test,Test,$279.61
3-Jan-17,-$20.30,0,Test,Test,$149.70
4-Jan-17,-$26.00,0,Test,Test,$253.61
3-Jan-17,-$27.18,0,Test,Test,$122.52
30-Dec-16,-$625.00,0,Test,Test,$170.00
30-Dec-16,-$38.30,0,Test,Test,$795.00
30-Dec-16,$170.00,0,Test,Test,$833.30
30-Dec-16,$625.00,0,Test,Test,$663.30
23-Dec-16,-$105.00,0,Test,Test,$38.30
22-Dec-16,-$11.30,0,Test,Test,$143.30
21-Dec-16,-$20.00,0,Test,Test,$154.60
20-Dec-16,-$64.00,0,Test,Test,$174.60
20-Dec-16,$205.00,0,Test,Test,$238.60
19-Dec-16,-$200.00,0,Test,Test,$33.60
19-Dec-16,-$29.95,0,Test,Test,$233.60
19-Dec-16,-$20.50,0,Test,Test,$263.55
19-Dec-16,-$20.00,0,Test,Test,$284.05
19-Dec-16,-$16.50,0,Test,Test,$304.05
19-Dec-16,-$2.00,0,Test,Test,$326.05
19-Dec-16,$200.00,0,Test,Test,$328.05
19-Dec-16,-$5.50,0,Test,Test,$320.55
16-Dec-16,-$40.00,0,Test,Test,$128.05
